State_Count,Date,State,Active,Deceased,Recovered,State_Name
1,1-Apr-20,TT,424,9,16,Total
1,1-Apr-20,UN,0,0,0,State Unassigned
1,1-Apr-20,UP,13,2,0,Uttar Pradesh
1,1-Apr-20,UT,0,0,0,Uttarakhand
1,1-Apr-20,WB,0,0,0,West Bengal
1,1-Aug-20,AN,88,2,12,Andaman and Nicobar Islands
1,1-Aug-20,AP,9276,58,12750,Andhra Pradesh
1,1-Aug-20,AR,83,0,51,Arunachal Pradesh
1,1-Aug-20,AS,1457,3,1085,Assam
1,1-Aug-20,BR,3521,14,1823,Bihar
1,1-Aug-20,CH,28,3,16,Chandigarh
1,1-Aug-20,CT,235,1,380,Chhattisgarh
1,1-Aug-20,DD,0,0,0,Daman and Diu
1,1-Aug-20,DL,1118,26,1201,Delhi
1,1-Aug-20,DN,45,0,30,Dadra and Nagar Haveli and Daman and Diu
1,1-Aug-20,GA,280,3,227,Goa
1,1-Aug-20,GJ,1136,24,875,Gujarat
1,1-Aug-20,HP,70,0,43,Himachal Pradesh
1,1-Aug-20,HR,793,7,853,Haryana
1,1-Aug-20,JH,790,8,170,Jharkhand
1,1-Aug-20,JK,613,11,654,Jammu and Kashmir
1,1-Aug-20,KA,5172,98,3860,Karnataka
1,1-Aug-20,KL,1129,8,752,Kerala
1,1-Aug-20,LA,58,0,13,Ladakh
1,1-Aug-20,LD,0,0,0,Lakshadweep
1,1-Aug-20,MH,9601,322,10725,Maharashtra
1,1-Aug-20,ML,33,0,37,Meghalaya
1,1-Aug-20,MN,135,1,10,Manipur
1,1-Aug-20,MP,808,9,698,Madhya Pradesh
1,1-Aug-20,MZ,5,0,6,Mizoram
1,1-Aug-20,NL,138,0,5,Nagaland
1,1-Aug-20,OR,1602,11,756,Odisha
1,1-Aug-20,PB,944,19,341,Punjab
1,1-Aug-20,PY,134,2,98,Puducherry
1,1-Aug-20,RJ,1160,14,823,Rajasthan
1,1-Aug-20,SK,11,0,38,Sikkim
1,1-Aug-20,TG,2083,11,1114,Telangana
1,1-Aug-20,TN,5879,99,7010,Tamil Nadu
1,1-Aug-20,TR,252,2,136,Tripura
1,1-Aug-20,TT,55117,854,51368,Total
1,1-Aug-20,UN,0,0,0,State Unassigned
1,1-Aug-20,UP,3587,47,2471,Uttar Pradesh
1,1-Aug-20,UT,264,3,162,Uttarakhand
1,1-Aug-20,WB,2589,48,2143,West Bengal
1,1-Jul-20,AN,3,0,5,Andaman and Nicobar Islands
1,1-Jul-20,AP,657,6,477,Andhra Pradesh
1,1-Jul-20,AR,4,0,4,Arunachal Pradesh
1,1-Jul-20,AS,548,0,184,Assam
1,1-Jul-20,BR,216,5,267,Bihar
1,1-Jul-20,CH,6,0,3,Chandigarh
1,1-Jul-20,CT,82,1,53,Chhattisgarh
1,1-Jul-20,DD,0,0,0,Daman and Diu
1,1-Jul-20,DL,2442,61,1644,Delhi
1,1-Jul-20,DN,16,0,27,Dadra and Nagar Haveli and Daman and Diu
1,1-Jul-20,GA,72,1,74,Goa
1,1-Jul-20,GJ,675,21,368,Gujarat
1,1-Jul-20,HP,26,0,42,Himachal Pradesh
1,1-Jul-20,HR,393,4,527,Haryana
1,1-Jul-20,JH,35,0,47,Jharkhand
1,1-Jul-20,JK,198,4,134,Jammu and Kashmir
1,1-Jul-20,KA,1272,7,145,Karnataka
1,1-Jul-20,KL,151,1,132,Kerala
1,1-Jul-20,LA,17,0,46,Ladakh
1,1-Jul-20,LD,0,0,0,Lakshadweep
1,1-Jul-20,MH,5537,198,2243,Maharashtra
1,1-Jul-20,ML,2,0,0,Meghalaya
1,1-Jul-20,MN,26,0,26,Manipur
1,1-Jul-20,MP,268,9,260,Madhya Pradesh
1,1-Jul-20,MZ,0,0,1,Mizoram
1,1-Jul-20,NL,42,0,14,Nagaland
1,1-Jul-20,OR,251,1,164,Odisha
1,1-Jul-20,PB,100,5,122,Punjab
1,1-Jul-20,PY,25,0,29,Puducherry
1,1-Jul-20,RJ,304,8,354,Rajasthan
1,1-Jul-20,SK,1,0,2,Sikkim
1,1-Jul-20,TG,1018,7,788,Telangana
1,1-Jul-20,TN,3882,63,2852,Tamil Nadu
1,1-Jul-20,TR,8,0,1,Tripura
1,1-Jul-20,TT,19429,438,12064,Total
1,1-Jul-20,UN,-89,0,0,State Unassigned
1,1-Jul-20,UP,564,21,545,Uttar Pradesh
1,1-Jul-20,UT,66,0,86,Uttarakhand
1,1-Jul-20,WB,611,15,398,West Bengal
1,1-Jun-20,AN,0,0,0,Andaman and Nicobar Islands
1,1-Jun-20,AP,105,2,34,Andhra Pradesh
1,1-Jun-20,AR,18,0,0,Arunachal Pradesh
1,1-Jun-20,AS,146,0,99,Assam
1,1-Jun-20,BR,138,0,221,Bihar
1,1-Jun-20,CH,4,0,15,Chandigarh
1,1-Jun-20,CT,49,0,7,Chhattisgarh
1,1-Jun-20,DD,0,0,0,Daman and Diu
1,1-Jun-20,DL,990,50,268,Delhi
1,1-Jun-20,DN,1,0,0,Dadra and Nagar Haveli and Daman and Diu
1,1-Jun-20,GA,2,0,6,Goa
1,1-Jun-20,GJ,423,25,861,Gujarat
1,1-Jun-20,HP,9,0,2,Himachal Pradesh
1,1-Jun-20,HR,265,1,7,Haryana
1,1-Jun-20,JH,26,0,40,Jharkhand
1,1-Jun-20,JK,155,3,19,Jammu and Kashmir
1,1-Jun-20,KA,187,1,100,Karnataka
1,1-Jun-20,KL,57,1,18,Kerala
1,1-Jun-20,LA,0,0,0,Ladakh
1,1-Jun-20,LD,0,0,0,Lakshadweep
1,1-Jun-20,MH,2358,76,779,Maharashtra
1,1-Jun-20,ML,1,0,0,Meghalaya
1,1-Jun-20,MN,12,0,0,Manipur
1,1-Jun-20,MP,194,8,161,Madhya Pradesh
1,1-Jun-20,MZ,0,0,0,Mizoram
1,1-Jun-20,NL,0,0,0,Nagaland
1,1-Jun-20,OR,156,0,119,Odisha
1,1-Jun-20,PB,38,-1,13,Punjab
1,1-Jun-20,PY,9,0,0,Puducherry
1,1-Jun-20,RJ,269,5,181,Rajasthan
1,1-Jun-20,SK,0,0,0,Sikkim
1,1-Jun-20,TG,94,6,63,Telangana
1,1-Jun-20,TN,1162,11,413,Tamil Nadu
1,1-Jun-20,TR,107,0,0,Tripura
1,1-Jun-20,TT,7723,201,3882,Total
1,1-Jun-20,UN,139,0,0,State Unassigned
1,1-Jun-20,UP,286,5,187,Uttar Pradesh
1,1-Jun-20,UT,52,0,120,Uttarakhand
1,1-Jun-20,WB,271,8,149,West Bengal
1,1-May-20,AN,0,0,0,Andaman and Nicobar Islands
1,1-May-20,AP,60,2,82,Andhra Pradesh
1,1-May-20,AR,0,0,0,Arunachal Pradesh
1,1-May-20,AS,0,0,4,Assam
1,1-May-20,BR,41,1,14,Bihar
1,1-May-20,CH,14,0,0,Chandigarh
1,1-May-20,CT,3,0,0,Chhattisgarh
1,1-May-20,DD,0,0,0,Daman and Diu
1,1-May-20,DL,223,2,73,Delhi
1,1-May-20,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
1,1-May-20,GA,0,0,0,Goa
1,1-May-20,GJ,326,22,123,Gujarat
1,1-May-20,HP,0,0,2,Himachal Pradesh
1,1-May-20,HR,18,0,6,Haryana
1,1-May-20,JH,3,0,2,Jharkhand
1,1-May-20,JK,25,0,31,Jammu and Kashmir
1,1-May-20,KA,24,0,22,Karnataka
1,1-May-20,KL,0,0,9,Kerala
1,1-May-20,LA,0,0,0,Ladakh
1,1-May-20,LD,0,0,0,Lakshadweep
1,1-May-20,MH,1008,26,106,Maharashtra
1,1-May-20,ML,0,0,10,Meghalaya
1,1-May-20,MN,0,0,0,Manipur
1,1-May-20,MP,90,8,42,Madhya Pradesh
1,1-May-20,MZ,0,0,0,Mizoram
1,1-May-20,NL,0,0,0,Nagaland
1,1-May-20,OR,11,0,14,Odisha
1,1-May-20,PB,105,0,4,Punjab
1,1-May-20,PY,0,0,0,Puducherry
1,1-May-20,RJ,82,4,223,Rajasthan
1,1-May-20,SK,0,0,0,Sikkim
1,1-May-20,TG,6,0,22,Telangana
1,1-May-20,TN,203,1,54,Tamil Nadu
1,1-May-20,TR,0,0,0,Tripura
1,1-May-20,TT,2396,77,962,Total
1,1-May-20,UN,0,0,0,State Unassigned
1,1-May-20,UP,117,2,103,Uttar Pradesh
1,1-May-20,UT,0,1,1,Uttarakhand
1,1-May-20,WB,37,8,15,West Bengal
1,2-Apr-20,AN,0,0,0,Andaman and Nicobar Islands
1,2-Apr-20,AP,38,0,0,Andhra Pradesh
1,2-Apr-20,AR,1,0,0,Arunachal Pradesh
1,2-Apr-20,AS,0,0,0,Assam
1,2-Apr-20,BR,5,0,3,Bihar
1,2-Apr-20,CH,1,0,0,Chandigarh
1,2-Apr-20,CT,0,0,1,Chhattisgarh
1,2-Apr-20,DD,0,0,0,Daman and Diu
1,2-Apr-20,DL,141,2,2,Delhi
1,2-Apr-20,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
1,2-Apr-20,GA,0,0,0,Goa
1,2-Apr-20,GJ,1,1,5,Gujarat
1,2-Apr-20,HP,3,0,0,Himachal Pradesh
1,2-Apr-20,HR,6,0,0,Haryana
1,2-Apr-20,JH,1,0,0,Jharkhand
1,2-Apr-20,JK,8,0,1,Jammu and Kashmir
1,2-Apr-20,KA,14,0,2,Karnataka
1,2-Apr-20,KL,21,0,2,Kerala
1,2-Apr-20,LA,0,0,0,Ladakh
1,2-Apr-20,LD,0,0,0,Lakshadweep
1,2-Apr-20,MH,88,8,3,Maharashtra
1,2-Apr-20,ML,0,0,0,Meghalaya
1,2-Apr-20,MN,1,0,0,Manipur
1,2-Apr-20,MP,9,2,0,Madhya Pradesh
1,2-Apr-20,MZ,0,0,0,Mizoram
1,2-Apr-20,NL,0,0,0,Nagaland
1,2-Apr-20,OR,0,0,0,Odisha
1,2-Apr-20,PB,1,1,0,Punjab
1,2-Apr-20,PY,2,0,0,Puducherry
1,2-Apr-20,RJ,13,0,0,Rajasthan
1,2-Apr-20,SK,0,0,0,Sikkim
1,2-Apr-20,TG,27,0,3,Telangana
1,2-Apr-20,TN,75,0,0,Tamil Nadu
1,2-Apr-20,TR,0,0,0,Tripura
1,2-Apr-20,TT,486,14,22,Total
1,2-Apr-20,UN,0,0,0,State Unassigned
1,2-Apr-20,UP,11,0,0,Uttar Pradesh
1,2-Apr-20,UT,3,0,0,Uttarakhand
1,2-Apr-20,WB,16,0,0,West Bengal
1,2-Aug-20,AN,98,1,16,Andaman and Nicobar Islands
1,2-Aug-20,AP,8555,67,6272,Andhra Pradesh
1,2-Aug-20,AR,24,0,27,Arunachal Pradesh
1,2-Aug-20,AS,1178,4,942,Assam
1,2-Aug-20,BR,2762,10,1164,Bihar
1,2-Aug-20,CH,38,1,15,Chandigarh
1,2-Aug-20,CT,181,3,381,Chhattisgarh
1,2-Aug-20,DD,0,0,0,Daman and Diu
1,2-Jan-21,DL,961,15,1186,Delhi
1,2-Aug-20,DN,55,0,49,Dadra and Nagar Haveli and Daman and Diu
1,2-Aug-20,GA,337,5,230,Goa
1,2-Aug-20,GJ,1101,22,805,Gujarat
1,2-Aug-20,HP,69,0,57,Himachal Pradesh
1,2-Aug-20,HR,761,5,610,Haryana
1,2-Jun-21,JH,455,4,169,Jharkhand
1,2-Aug-20,JK,444,8,256,Jammu and Kashmir
1,2-Aug-20,KA,5532,84,4077,Karnataka
1,2-Aug-20,KL,1169,1,688,Kerala
1,2-Aug-20,LA,4,0,0,Ladakh
1,2-May-21,LD,0,0,0,Lakshadweep
1,2-Aug-20,MH,9509,260,9926,Maharashtra
1,2-Aug-20,ML,18,0,12,Meghalaya
1,2-Aug-20,MN,75,1,38,Manipur
1,2-Aug-20,MP,921,10,581,Madhya Pradesh
1,2-Aug-20,MZ,57,0,5,Mizoram
1,2-Apr-21,NL,104,0,8,Nagaland
1,2-Aug-20,OR,1434,11,681,Odisha
1,2-Aug-20,PB,790,18,391,Punjab
1,2-Aug-20,PY,200,1,111,Puducherry
1,2-Aug-20,RJ,1167,12,548,Rajasthan
1,2-Aug-20,SK,8,0,20,Sikkim
1,2-Aug-20,TG,1891,10,1088,Telangana
1,2-Aug-20,TN,5875,98,5517,Tamil Nadu
1,2-Aug-20,TR,141,4,142,Tripura
1,2-Aug-20,TT,52672,760,40355,Total
1,2-Aug-20,UN,0,0,0,State Unassigned
1,2-Aug-20,UP,3873,53,2023,Uttar Pradesh
1,2-Aug-20,UT,146,3,107,Uttarakhand
1,2-Mar-21,WB,2739,49,2213,West Bengal
1,2-Jul-20,AN,9,0,1,Andaman and Nicobar Islands
1,2-Jul-20,AP,845,5,325,Andhra Pradesh
1,2-Jul-20,AR,37,0,5,Arunachal Pradesh
1,2-Jul-20,AS,479,2,275,Assam
1,2-Jul-20,BR,478,5,183,Bihar
1,2-Jul-20,CH,4,0,22,Chandigarh
1,2-Jul-20,CT,73,0,59,Chhattisgarh
1,2-Jul-20,DD,0,0,0,Daman and Diu
1,2-Jul-20,DL,2373,61,3015,Delhi
1,2-Jul-20,DN,25,0,3,Dadra and Nagar Haveli and Daman and Diu
1,2-Jul-20,GA,95,0,64,Goa
1,2-Jul-20,GJ,681,19,563,Gujarat
1,2-Jul-20,HP,35,0,15,Himachal Pradesh
1,2-Jul-20,HR,568,11,520,Haryana
1,2-Jul-20,JH,60,0,57,Jharkhand
1,2-Jul-20,JK,154,10,118,Jammu and Kashmir
1,2-Jul-20,KA,1502,19,271,Karnataka
1,2-Jul-20,KL,160,0,202,Kerala
1,2-Jul-20,LA,1,0,35,Ladakh
1,2-Jul-20,LD,0,0,0,Lakshadweep
1,2-Jul-20,MH,6328,125,8018,Maharashtra
1,2-Jul-20,ML,3,0,1,Meghalaya
1,2-Jul-20,MN,19,0,37,Manipur
1,2-Jul-20,MP,245,8,160,Madhya Pradesh
1,2-Jul-20,MZ,2,0,3,Mizoram
1,2-Jul-20,NL,34,0,15,Nagaland
1,2-Jul-20,OR,229,2,149,Odisha
1,2-Jul-20,PB,116,3,155,Punjab
1,2-Jul-20,PY,63,0,30,Puducherry
1,2-Jul-20,RJ,350,9,374,Rajasthan
1,2-Jul-20,SK,12,0,0,Sikkim
1,2-Jul-20,TG,1213,8,987,Telangana
1,2-Jul-20,TN,4343,57,3095,Tamil Nadu
1,2-Jul-20,TR,39,0,53,Tripura
1,2-Jul-20,TT,21947,378,19999,Total
1,2-Jul-20,UN,-83,0,0,State Unassigned
1,2-Jul-20,UP,769,17,592,Uttar Pradesh
1,2-Jul-20,UT,37,1,88,Uttarakhand
1,2-Jul-20,WB,649,16,509,West Bengal
1,2-Jun-20,AN,0,0,0,Andaman and Nicobar Islands
1,2-Jun-20,AP,115,0,40,Andhra Pradesh
1,2-Jun-20,AR,2,0,0,Arunachal Pradesh
1,2-Jun-20,AS,74,0,53,Assam
1,2-Jun-20,BR,151,1,62,Bihar
1,2-Jun-20,CH,4,1,0,Chandigarh
1,2-Jun-20,CT,15,1,9,Chhattisgarh
1,2-Jun-20,DD,0,0,0,Daman and Diu
1,2-Jun-20,DL,1298,33,497,Delhi
1,2-Jun-20,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
1,2-Jun-20,GA,6,0,7,Goa
1,2-Jun-20,GJ,415,29,1114,Gujarat
1,2-Jun-20,HP,5,0,18,Himachal Pradesh
1,2-Jun-20,HR,296,2,14,Haryana
1,2-Jun-20,JH,61,0,0,Jharkhand
1,2-Jun-20,JK,117,2,7,Jammu and Kashmir
1,2-Jun-20,KA,388,0,75,Karnataka
1,2-Jun-20,KL,86,1,19,Kerala
1,2-Jun-20,LA,4,1,0,Ladakh
1,2-Jun-20,LD,0,0,0,Lakshadweep
1,2-Jun-20,MH,2287,103,1225,Maharashtra
1,2-Jun-20,ML,2,0,0,Meghalaya
1,2-Jun-20,MN,6,0,3,Manipur
1,2-Jun-20,MP,137,6,218,Madhya Pradesh
1,2-Jun-20,MZ,12,0,0,Mizoram
1,2-Jun-20,NL,6,0,0,Nagaland
1,2-Jun-20,OR,141,0,80,Odisha
1,2-Jun-20,PB,41,2,17,Punjab
1,2-Jun-20,PY,0,0,0,Puducherry
1,2-Jun-20,RJ,273,4,222,Rajasthan
1,2-Jun-20,SK,0,0,0,Sikkim
1,2-Jun-20,TG,99,4,35,Telangana
1,2-Jun-20,TN,1091,13,536,Tamil Nadu
1,2-Jun-20,TR,48,0,0,Tripura
1,2-Jun-20,TT,8812,222,4531,Total
1,2-Jun-20,UN,784,0,0,State Unassigned
1,2-Jun-20,UP,368,7,146,Uttar Pradesh
1,2-Jun-20,UT,84,2,30,Uttarakhand
1,2-Jun-20,WB,396,10,104,West Bengal
1,2-May-20,AN,0,0,10,Andaman and Nicobar Islands
1,2-May-20,AP,62,0,38,Andhra Pradesh
1,2-May-20,AR,0,0,0,Arunachal Pradesh
1,2-May-20,AS,0,0,0,Assam
1,2-May-20,BR,15,1,19,Bihar
1,2-May-20,CH,6,0,1,Chandigarh
1,2-May-20,CT,0,0,0,Chhattisgarh
1,2-May-20,DD,0,0,0,Daman and Diu
1,2-May-20,DL,384,3,89,Delhi
1,2-May-20,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
1,2-May-20,GA,0,0,0,Goa
1,2-May-20,GJ,333,26,160,Gujarat
1,2-May-20,HP,0,0,3,Himachal Pradesh
1,2-May-20,HR,19,1,1,Haryana
1,2-May-20,JH,2,0,1,Jharkhand
1,2-May-20,JK,27,0,7,Jammu and Kashmir
1,2-May-20,KA,12,3,20,Karnataka
1,2-May-20,KL,2,0,8,Kerala
1,2-May-20,LA,1,0,0,Ladakh
1,2-May-20,LD,0,0,0,Lakshadweep
1,2-May-20,MH,790,36,121,Maharashtra
1,2-May-20,ML,0,0,0,Meghalaya
1,2-May-20,MN,0,0,0,Manipur
1,2-May-20,MP,73,6,100,Madhya Pradesh
1,2-May-20,MZ,0,0,0,Mizoram
1,2-May-20,NL,0,0,0,Nagaland
1,2-May-20,OR,6,0,1,Odisha
1,2-May-20,PB,187,0,4,Punjab
1,2-May-20,PY,1,0,0,Puducherry
1,2-May-20,RJ,106,6,126,Rajasthan
1,2-May-20,SK,0,0,0,Sikkim
1,2-May-20,TG,17,1,35,Telangana
1,2-May-20,TN,231,1,29,Tamil Nadu
1,2-May-20,TR,2,0,0,Tripura
1,2-May-20,TT,2564,92,831,Total
1,2-May-20,UN,0,0,0,State Unassigned
1,2-May-20,UP,159,1,44,Uttar Pradesh
1,2-May-20,UT,2,0,2,Uttarakhand
1,2-May-20,WB,127,7,12,West Bengal
1,3-Apr-20,AN,0,0,0,Andaman and Nicobar Islands
1,3-Apr-20,AP,15,1,0,Andhra Pradesh
1,3-Apr-20,AR,0,0,0,Arunachal Pradesh
1,3-Apr-20,AS,7,0,0,Assam
1,3-Apr-20,BR,2,0,0,Bihar
1,3-Apr-20,CH,0,0,0,Chandigarh
1,3-Apr-20,CT,0,0,0,Chhattisgarh
1,3-Apr-20,DD,0,0,0,Daman and Diu
1,3-Apr-20,DL,93,2,0,Delhi
1,3-Apr-20,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
1,3-Apr-20,GA,1,0,0,Goa
1,3-Apr-20,GJ,7,2,0,Gujarat
1,3-Apr-20,HP,0,1,0,Himachal Pradesh
1,3-Apr-20,HR,9,0,0,Haryana
1,3-Apr-20,JH,0,0,0,Jharkhand
1,3-Apr-20,JK,5,0,0,Jammu and Kashmir
1,3-Apr-20,KA,4,1,0,Karnataka
1,3-Apr-20,KL,9,0,14,Kerala
1,3-Apr-20,LA,1,0,0,Ladakh
1,3-Apr-20,LD,0,0,0,Lakshadweep
1,3-Apr-20,MH,64,5,8,Maharashtra
1,3-Apr-20,ML,0,0,0,Meghalaya
1,3-Apr-20,MN,0,0,0,Manipur
1,3-Apr-20,MP,47,0,0,Madhya Pradesh
1,3-Apr-20,MZ,0,0,0,Mizoram
1,3-Apr-20,NL,0,0,0,Nagaland
1,3-Apr-20,OR,15,0,1,Odisha
1,3-Apr-20,PB,6,0,0,Punjab
1,3-Apr-20,PY,0,0,0,Puducherry
1,3-Apr-20,RJ,46,0,0,Rajasthan
1,3-Apr-20,SK,0,0,0,Sikkim
1,3-Apr-20,TG,75,2,15,Telangana
1,3-Apr-20,TN,102,0,0,Tamil Nadu
1,3-Apr-20,TR,0,0,0,Tripura
1,3-Apr-20,TT,560,14,38,Total
1,3-Apr-20,UN,0,0,0,State Unassigned
1,3-Apr-20,UP,46,0,0,Uttar Pradesh
1,3-Apr-20,UT,6,0,0,Uttarakhand
1,3-Apr-20,WB,0,0,0,West Bengal
1,3-Aug-20,AN,96,2,21,Andaman and Nicobar Islands
1,3-Aug-20,AP,7822,63,5786,Andhra Pradesh
1,3-Aug-20,AR,60,0,67,Arunachal Pradesh
1,3-Aug-20,AS,2371,4,1044,Assam
1,3-Aug-20,BR,2297,14,1871,Bihar
1,3-Aug-20,CH,43,0,8,Chandigarh
1,3-Aug-20,CT,212,3,265,Chhattisgarh
1,3-Aug-20,DD,0,0,0,Daman and Diu
1,3-Aug-20,DL,805,17,937,Delhi
1,3-Aug-20,DN,35,0,62,Dadra and Nagar Haveli and Daman and Diu
1,3-Aug-20,GA,286,3,208,Goa
1,3-Aug-20,GJ,1009,22,974,Gujarat
1,3-Aug-20,HP,115,0,99,Himachal Pradesh
1,3-Aug-20,HR,654,7,780,Haryana
1,3-Aug-20,JH,941,7,112,Jharkhand
1,3-Aug-20,JK,590,11,905,Jammu and Kashmir
1,3-Aug-20,KA,4752,98,4775,Karnataka
1,3-Aug-20,KL,961,2,815,Kerala
1,3-Aug-20,LA,19,0,1,Ladakh
1,3-Aug-20,LD,0,0,0,Lakshadweep
1,3-Aug-20,MH,8968,266,10221,Maharashtra
1,3-Aug-20,ML,28,0,0,Meghalaya
1,3-Aug-20,MN,89,0,29,Manipur
1,3-Aug-20,MP,750,14,549,Madhya Pradesh
1,3-Aug-20,MZ,26,0,8,Mizoram
1,3-Aug-20,NL,194,0,9,Nagaland
1,3-Aug-20,OR,1384,12,1119,Odisha
1,3-Aug-20,PB,674,19,416,Punjab
1,3-Aug-20,PY,176,4,102,Puducherry
1,3-Aug-20,RJ,1145,13,835,Rajasthan
1,3-Aug-20,SK,30,0,8,Sikkim
1,3-Aug-20,TG,983,11,1019,Telangana
1,3-Aug-20,TN,5609,109,5800,Tamil Nadu
1,3-Aug-20,TR,0,0,0,Tripura
1,3-Aug-20,TT,50488,806,43070,Total
1,3-Aug-20,UN,0,0,0,State Unassigned
1,3-Aug-20,UP,4441,48,2036,Uttar Pradesh
1,3-Aug-20,UT,207,4,101,Uttarakhand
1,3-Aug-20,WB,2716,53,2088,West Bengal
1,3-Jul-20,AN,7,0,3,Andaman and Nicobar Islands
1,3-Jul-20,AP,837,8,319,Andhra Pradesh
1,3-Jul-20,AR,20,0,4,Arunachal Pradesh
1,3-Jul-20,AS,365,0,221,Assam
1,3-Jul-20,BR,426,6,217,Bihar
1,3-Jul-20,CH,4,0,4,Chandigarh
1,3-Jul-20,CT,52,0,52,Chhattisgarh
1,3-Jul-20,DD,0,0,0,Daman and Diu
1,3-Jul-20,DL,2520,59,2617,Delhi
1,3-Jul-20,DN,50,0,21,Dadra and Nagar Haveli and Daman and Diu
1,3-Jul-20,GA,94,0,38,Goa
1,3-Jul-20,GJ,687,18,340,Gujarat
1,3-Jul-20,HP,19,0,39,Himachal Pradesh
1,3-Jul-20,HR,494,4,672,Haryana
1,3-Jul-20,JH,112,0,13,Jharkhand
1,3-Jul-20,JK,170,4,101,Jammu and Kashmir
1,3-Jul-20,KA,1694,21,471,Karnataka
1,3-Jul-20,KL,211,0,201,Kerala
1,3-Jul-20,LA,11,0,47,Ladakh
1,3-Jul-20,LD,0,0,0,Lakshadweep
1,3-Jul-20,MH,6364,198,3515,Maharashtra
1,3-Jul-20,ML,4,0,0,Meghalaya
1,3-Jul-20,MN,37,0,23,Manipur
1,3-Jul-20,MP,191,4,234,Madhya Pradesh
1,3-Jul-20,MZ,0,0,1,Mizoram
1,3-Jul-20,NL,4,0,31,Nagaland
1,3-Jul-20,OR,561,2,203,Odisha
1,3-Jul-20,PB,153,5,122,Punjab
1,3-Jul-20,PY,22,1,53,Puducherry
1,3-Jul-20,RJ,390,10,333,Rajasthan
1,3-Jul-20,SK,1,0,0,Sikkim
1,3-Jul-20,TG,1892,8,1126,Telangana
1,3-Jul-20,TN,4329,64,2357,Tamil Nadu
1,3-Jul-20,TR,93,0,53,Tripura
1,3-Jul-20,TT,22718,444,14417,Total
1,3-Jul-20,UN,-801,0,0,State Unassigned
1,3-Jul-20,UP,972,14,376,Uttar Pradesh
1,3-Jul-20,UT,64,0,76,Uttarakhand
1,3-Jul-20,WB,669,18,534,West Bengal
1,3-Jun-20,AN,0,0,0,Andaman and Nicobar Islands
1,3-Jun-20,AP,180,4,50,Andhra Pradesh
1,3-Jun-20,AR,10,0,0,Arunachal Pradesh
1,3-Jun-20,AS,271,0,76,Assam
1,3-Jun-20,BR,230,1,222,Bihar
1,3-Jun-20,CH,0,0,0,Chandigarh
1,3-Jun-20,CT,64,0,40,Chhattisgarh
1,3-Jun-20,DD,0,0,0,Daman and Diu
1,3-Jun-20,DL,1513,59,299,Delhi
1,3-Jun-20,DN,8,0,0,Dadra and Nagar Haveli and Daman and Diu
1,3-Jun-20,GA,47,0,0,Goa
1,3-Jun-20,GJ,485,30,318,Gujarat
1,3-Jun-20,HP,14,0,10,Himachal Pradesh
1,3-Jun-20,HR,302,0,20,Haryana
1,3-Jun-20,JH,42,0,1,Jharkhand
1,3-Jun-20,JK,139,1,54,Jammu and Kashmir
1,3-Jun-20,KA,267,1,111,Karnataka
1,3-Jun-20,KL,82,0,24,Kerala
1,3-Jun-20,LA,9,0,1,Ladakh
1,3-Jun-20,LD,0,0,0,Lakshadweep
1,3-Jun-20,MH,2560,122,996,Maharashtra
1,3-Jun-20,ML,3,0,1,Meghalaya
1,3-Jun-20,MN,19,0,24,Manipur
1,3-Jun-20,MP,168,7,224,Madhya Pradesh
1,3-Jun-20,MZ,1,0,0,Mizoram
1,3-Jun-20,NL,9,0,0,Nagaland
1,3-Jun-20,OR,143,0,91,Odisha
1,3-Jun-20,PB,34,1,12,Punjab
1,3-Jun-20,PY,11,0,8,Puducherry
1,3-Jun-20,RJ,279,6,309,Rajasthan
1,3-Jun-20,SK,1,0,0,Sikkim
1,3-Jun-20,TG,129,7,30,Telangana
1,3-Jun-20,TN,1286,8,610,Tamil Nadu
1,3-Jun-20,TR,151,0,0,Tripura
1,3-Jun-20,TT,9689,259,3789,Total
1,3-Jun-20,UN,709,0,0,State Unassigned
1,3-Jun-20,UP,141,1,81,Uttar Pradesh
1,3-Jun-20,UT,42,1,7,Uttarakhand
1,3-Jun-20,WB,340,10,170,West Bengal
1,3-May-20,AN,0,0,6,Andaman and Nicobar Islands
1,3-May-20,AP,58,0,47,Andhra Pradesh
1,3-May-20,AR,0,0,0,Arunachal Pradesh
1,3-May-20,AS,0,0,0,Assam
1,3-May-20,BR,36,0,7,Bihar
1,3-May-20,CH,3,1,0,Chandigarh
1,3-May-20,CT,14,0,0,Chhattisgarh
1,3-May-20,DD,0,0,0,Daman and Diu
1,3-May-20,DL,427,0,106,Delhi
1,3-May-20,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
1,3-May-20,GA,0,0,0,Goa
1,3-May-20,GJ,374,28,146,Gujarat
1,3-May-20,HP,0,0,1,Himachal Pradesh
1,3-May-20,HR,66,0,3,Haryana
1,3-May-20,JH,0,0,5,Jharkhand
1,3-May-20,JK,35,0,33,Jammu and Kashmir
1,3-May-20,KA,13,0,22,Karnataka
1,3-May-20,KL,0,0,1,Kerala
1,3-May-20,LA,19,0,0,Ladakh
